,Ids,Prediction
16694,78792,[-31932.68793443]
16695,65803,[24168.32164768]
16696,30701,[52516.7881726]
16697,49264,[-117368.66342588]
16698,47557,[-6093566.31119599]
16699,40273,[6225.81740171]
16700,36598,[-5051.89844324]
16701,20904,[-432010.33315754]
16702,25103,[-2633.45048786]
16703,81754,[45098.7306005]
16704,70187,[6665.33478654]
16705,61411,[-15444.37692475]
16706,56374,[10780920.20975052]
16707,32888,[-498.82981105]
16708,81555,[1293623.75250918]
16709,58813,[1262258.27048924]
16710,85441,[17331.43859827]
16711,47816,[268381.05348416]
16712,42342,[21883.99037292]
16713,71138,[4958.40153781]
16714,81316,[60961.06439939]
16715,92966,[5294816.5605008]
16716,50257,[-2642340.60232054]
16717,47868,[101745.31074369]
16718,90601,[38390.7563018]
16719,59176,[10250.15579145]
16720,25208,[-7010.04158455]
16721,65471,[62383.02890281]
16722,91351,[31736.4110437]
16723,89339,[196633.31456285]
16724,22691,[9721.51841465]
16725,36822,[59565.8291141]
16726,49302,[87243.2362817]
16727,59611,[7070.13948128]
16728,94488,[801971.53861211]
16729,56786,[-5833.10333154]
16730,87705,[-7924.61026693]
16731,65083,[13510.1099382]
16732,80997,[-8651.80246164]
16733,45498,[32798.37492424]
16734,24233,[-396969.43969907]
16735,49028,[-68181.55599301]
16736,50416,[365984.05712097]
16737,46571,[5373.94316391]
16738,29273,[29410.8395987]
16739,30728,[27451.2692588]
16740,93923,[-25079.35394453]
16741,53346,[-94886.26977969]
16742,33910,[83387.73702842]
16743,95289,[1558.14704699]
16744,33529,[14792.3660904]
16745,56081,[20201.46204947]
16746,47858,[-2445269.91015473]
16747,73878,[-84938.96770723]
16748,95784,[-25704.36915887]
16749,55023,[9534.68664098]
16750,49090,[4588.73826681]
16751,99762,[2440.87259663]
16752,87743,[2999151.33190689]
16753,34930,[6522.91684772]
16754,43098,[499257.63544626]
16755,79674,[222592.97817025]
16756,97042,[2783.02376163]
16757,42041,[17947.07001761]
16758,81076,[54816.92896909]
16759,24324,[4856597.51107458]
16760,94564,[1412.82853964]
16761,57506,[-5821.19387952]
16762,69979,[303661.32820114]
16763,53150,[-11814.26342087]
16764,74539,[-4377.1753881]
16765,76978,[-36143.77515541]
16766,86591,[-46623.0053788]
16767,62816,[357466.075337]
16768,56211,[-18231.50025566]
16769,63503,[17061.34753737]
16770,36006,[123422.42195641]
16771,20542,[403822.68512552]
16772,30705,[5112757.91553672]
16773,44258,[-14486.93454713]
16774,61214,[3875.57010837]
16775,95234,[-3452.40286475]
16776,76602,[18483.62520294]
16777,48590,[-2524.09456758]
16778,70410,[12133.24901808]
16779,85744,[-34176.73472545]
16780,53821,[8121.61111151]
16781,55735,[11936.99424596]
16782,78576,[4120.37262533]
16783,57381,[12088.87790468]
16784,34607,[245945.06883295]
16785,90585,[-3480.44247881]
16786,85835,[66004.46301359]
16787,45317,[-60032.60711709]
16788,39155,[-42592.29770698]
16789,59530,[-2931077.19019608]
16790,71987,[115728.56964827]
16791,38935,[-26339.54564774]
16792,72992,[2963.43955044]
16793,44804,[4661.98006917]
16794,74254,[4605.03256247]
16795,60368,[-205020.22260824]
16796,75702,[-84986.68306333]
16797,64109,[-993.55315375]
16798,60218,[-70638.96566883]
16799,55173,[-9566.7727128]
16800,66403,[-555.15610955]
16801,54581,[-14197.44740862]
16802,36554,[1477435.67864192]
16803,69333,[-24871.45585083]
16804,44065,[-3021.01456802]
16805,99281,[223122.98064298]
16806,93991,[-39069.04983549]
16807,39536,[539472.3572873]
16808,99753,[-31996.32766524]
16809,56352,[-687900.16693836]
16810,43144,[-874.02834734]
16811,89341,[-28885.69985737]
16812,22128,[-22590.73974824]
16813,89590,[-33673.76869508]
16814,62082,[1606589.90570265]
16815,33480,[14429.80934136]
16816,73749,[-11063.92052312]
16817,59795,[-5492.0440061]
16818,93595,[13780.22178496]
16819,50742,[-741288.87637325]
16820,62133,[14977.49514484]
16821,48370,[3325.49953157]
16822,86593,[-33207.05024126]
16823,60804,[-795354.3205563]
16824,97114,[5723.14355465]
16825,75154,[-22514.04768151]
16826,60478,[-5813.44053375]
16827,98839,[-4712.3258327]
16828,32680,[-288630.25049028]
16829,69564,[5762.39393089]
16830,69918,[1948.64362724]
16831,92840,[8979.43944533]
16832,37419,[-13454.57394253]
16833,58044,[282440.27848647]
16834,69308,[2988.88380403]
16835,47529,[15804.87715363]
16836,95521,[7662.05483948]
16837,86680,[-19497.02653488]
16838,59814,[-7191.26476908]
16839,28168,[-3023.99438803]
16840,89479,[178288.43449301]
16841,45431,[-2469.39942847]
16842,53454,[-9238.89212556]
16843,99164,[265640.93551485]
16844,72242,[2551301.14141082]
16845,87483,[3664398.93050014]
16846,32454,[-4435.08959797]
16847,75199,[41128.4251746]
16848,74056,[-8266.85553513]
16849,55752,[-57394.01574544]
16850,78018,[-2493.61589838]
16851,22573,[6722.34961645]
16852,31534,[2316208.24625122]
16853,32710,[14504.38931893]
16854,83373,[-1905225.25107208]
16855,50191,[8051.99059554]
16856,59876,[854995.11992855]
16857,28941,[-16368.27839681]
16858,37796,[496866.39218331]
16859,49779,[2477163.10454152]
16860,21591,[-240535.84193354]
16861,67621,[68968.33140219]
16862,52751,[9947.49131543]
16863,93346,[-713779.2074082]
16864,69778,[16412.40385108]
16865,59910,[-7825.00288497]
16866,29937,[10466.83990341]
16867,52864,[-161942.47016646]
16868,92646,[-4825.49583626]
16869,95469,[868160.38342186]
16870,39581,[-4811054.37986258]
16871,66877,[-9446.63230362]
16872,91541,[-21302.85983875]
16873,35415,[13868.43925205]
16874,66128,[-2734.76166605]
16875,83623,[8258.85770793]
16876,73957,[-92256.67969777]
16877,55849,[-6671.53384541]
16878,22135,[-1081439.20863895]
16879,37053,[547820.56939888]
16880,88530,[16905.24486649]
16881,85705,[3315.93935585]
16882,81608,[-2390.2460596]
16883,49409,[-241508.28842202]
16884,28022,[-33793.36967909]
16885,78861,[-20641.52842287]
16886,44050,[260184.74891513]
16887,93546,[-5738.49276755]
16888,62476,[3412.73635597]
16889,33402,[2203.18552903]
16890,20276,[1167.00344586]
16891,35850,[-3262.93139791]
16892,81033,[-21895.2402667]
16893,74896,[1309685.31043703]
16894,21347,[-4998920.6541654]
16895,77762,[19083.80744933]
16896,80381,[18623.50355397]
16897,24399,[2581.66615296]
16898,52446,[-1239892.18896819]
16899,94843,[-258785.86977381]
16900,25994,[20762.54186594]
16901,91278,[-2901.49377363]
16902,52602,[-253632.36451497]
16903,91044,[3440955.22214303]
16904,21170,[4409.70529766]
16905,88989,[-49264.69296368]
16906,73654,[49982.63403933]
16907,49085,[-16537.73208162]
16908,30217,[-10054.81233329]
16909,56759,[-11388.67669066]
16910,93211,[-13243.10607343]
16911,97864,[263656.01973695]
16912,66927,[86977.21355803]
16913,38256,[-207004.93580883]
16914,76582,[10996.77906541]
16915,22797,[5496.77761469]
16916,48379,[3963.97945502]
16917,89877,[-324483.04072924]
16918,94473,[-1100834.67943495]
16919,96765,[7259.28722862]
16920,93336,[5412.6651382]
16921,22290,[2264.64339833]
16922,84880,[2637.4230793]
16923,90161,[-113353.11587883]
16924,95986,[-4628473.80072725]
16925,60862,[726505.2413996]
16926,78041,[-29028.85061131]
16927,76049,[2339.82460687]
16928,37570,[-19145.57844089]
16929,88557,[322983.34255222]
16930,40794,[6887.76611038]
16931,29048,[-25318.86567387]
16932,97051,[4019.49083251]
16933,76237,[2915.3966136]
16934,91582,[-746068.6673108]
16935,20075,[10403.93044761]
16936,33404,[-11625.63649886]
16937,82273,[934466.02175001]
16938,55286,[-10397.24889172]
16939,86962,[988.10051827]
16940,92270,[-74887.42361025]
16941,32858,[-58577.6662811]
16942,20548,[22749.85476338]
16943,46598,[-21026.93108844]
16944,83896,[3424329.94657944]
16945,69985,[-5840.27103423]
16946,74993,[-3266.67668426]
16947,20867,[1230356.13032392]
16948,23494,[179360.8806755]
16949,95512,[-6814.96573466]
16950,51323,[-1163252.06094003]
16951,94997,[100817.16587119]
16952,93018,[15165.91081789]
16953,61768,[44635.35601289]
16954,40311,[19349.51385794]
16955,70511,[-2714372.93946819]
16956,65205,[39456.84363125]
16957,53441,[-219.42402703]
16958,65458,[-589.12212932]
16959,26695,[99604.79556791]
16960,53701,[1777914.02658776]
16961,28801,[-5673.02607158]
16962,48704,[22535.39765522]
16963,60801,[140391.02887396]
16964,56363,[-125275.25041153]
16965,59459,[11264.05739699]
16966,43049,[-2297635.9027166]
16967,42551,[-11236.38829176]
16968,88130,[-846475.77930152]
16969,62225,[13443.90416043]
16970,72406,[-16847.58549513]
16971,92421,[3141294.18291886]
16972,66997,[-48594.48634543]
16973,60538,[8303576.32787342]
16974,63995,[1184533.29809342]
16975,54789,[-2132.52312138]
16976,22613,[222058.52340982]
16977,80482,[-8279.77663521]
16978,74116,[3173315.03900278]
16979,98046,[-3819.64075136]
16980,97772,[484194.92333652]
16981,73556,[-24599.70275063]
16982,22753,[-113159.34817466]
16983,63817,[5584.32239307]
16984,64879,[27365.97050866]
16985,23718,[-5706.5380201]
16986,30043,[-2967435.1148959]
16987,63445,[-5368.85439018]
16988,27741,[11433.03009938]
16989,53672,[-93694.32896058]
16990,27413,[-14363.50501376]
16991,43616,[-18869.1351027]
16992,70558,[-20681404.12859318]
16993,94480,[-545084.96032771]
16994,70520,[81604.41830507]
16995,80790,[35470.93309096]
16996,35329,[13669.39887327]
16997,22353,[2310.30624693]
16998,41691,[-1691053.88707294]
16999,34902,[20685.66472693]
17000,78218,[-76011.26292445]
17001,37648,[785.00894061]
17002,66325,[1690634.06968965]
17003,38476,[-21231.27411796]
17004,55222,[1413361.58338329]
17005,73315,[23818.81756918]
17006,37484,[1169039.45379392]
17007,76229,[-59436.7037505]
17008,40655,[2472.90352405]
17009,79579,[38637.67725411]
17010,90224,[1092321.17164951]
17011,30003,[-4336.34568457]
17012,72842,[4552.36578276]
17013,56031,[-16070.43099767]
17014,50407,[-25760.38875609]
17015,99896,[-662.80544432]
17016,92533,[-1099.71747814]
17017,94369,[2485.9915458]
17018,92217,[402771.26055897]
17019,20212,[1220807.13353681]
17020,49418,[1599913.8488912]
17021,89795,[5273.05155415]
17022,42583,[334005.12578998]
17023,99561,[-4606566.40721816]
17024,81415,[4538.45577905]
17025,60519,[-34308.9065794]
17026,25740,[-12762.28252699]
17027,40118,[-15133.69923723]
17028,49431,[38679.6777698]
17029,77602,[-40400.43940317]
17030,78897,[130264.13177684]
17031,30008,[213664.02651356]
17032,59588,[1053918.94601895]
17033,98713,[-15961.86678299]
17034,37569,[-26948.32673747]
17035,38032,[54505.51925348]
17036,52847,[5867.93432911]
17037,23356,[-610003.10677749]
17038,39851,[1672.77366514]
17039,21590,[-2886.04881514]
17040,36589,[-26196.85773525]
17041,89835,[-2298.44314208]
17042,31800,[27886.41101032]
17043,96719,[-27104.74645254]
17044,72470,[-339252.82948416]
17045,94446,[-133809.44915357]
17046,45358,[233299.44497192]
17047,27951,[542869.12814852]
17048,88946,[3787012.68031499]
17049,48070,[115532.98177558]
17050,37645,[-5098.41764969]
17051,94522,[1470.09763219]
17052,36911,[-36224.99751732]
17053,63359,[216979.47913311]
17054,99347,[19049.10278053]
17055,95001,[24760.33265279]
17056,61580,[172.03661314]
17057,73573,[-222723.54632362]
17058,20890,[3004862.40819612]
17059,52248,[-2453.89609593]
17060,52784,[-5755428.25421959]
17061,64084,[14931.98305235]
17062,83123,[11515.98739557]
17063,77687,[2844.34348205]
17064,53003,[10448.6726819]
17065,29703,[-94736.14793502]
17066,87009,[-1277839.60101035]
17067,37371,[-17788.14487338]
17068,91437,[11082.54399087]
17069,68042,[17963.111244]
17070,37933,[-3665.07112297]
17071,37908,[125936.63429522]
17072,49001,[50612.9343893]
17073,60644,[254900.36511508]
17074,30200,[2316.4360359]
17075,84419,[1288738.70001171]
17076,77717,[1364.6787451]
17077,93394,[-29187.13482248]
17078,81068,[3539.49989217]
17079,34504,[62814.21751064]
17080,36653,[9281.78241445]
17081,54396,[-16903.50917788]
17082,48530,[930999.72328732]
17083,55605,[1993642.58332115]
17084,81168,[818.58611295]
17085,59806,[-37025.05662115]
17086,73716,[-53976.59219806]
17087,46958,[442598.60624466]
17088,95738,[-8344.14460735]
17089,90628,[-1375005.54482141]
17090,40673,[-5077.8572008]
17091,49803,[-25260.90439412]
17092,69381,[15326.28706164]
17093,63939,[-8321.47040951]
17094,53015,[-98715.3483314]
17095,90178,[-85904.29667901]
17096,52976,[37588.42101392]
17097,26760,[12534.55356072]
17098,98528,[-8490427.09496124]
17099,41133,[1822488.21077552]
17100,91043,[-8522.0445274]
17101,36370,[-3790.17362302]
17102,91411,[7778798.42182731]
17103,43359,[108191.72496915]
17104,44692,[-13770.94967975]
17105,73728,[-11011.01155422]
17106,51915,[537683.73780837]
17107,78615,[478770.05000004]
17108,42392,[-27802.33061948]
17109,52845,[79514.79990167]
17110,85202,[10941.23472288]
17111,20756,[-10100.00308107]
17112,35116,[-3298.39402739]
17113,45105,[-5454.11837411]
17114,57390,[24018.17669378]
17115,77938,[-56431.27469019]
17116,63986,[1695.73243149]
17117,66374,[-25731.78876586]
17118,23121,[-8381.69106071]
17119,50970,[14615.46698539]
17120,63059,[13958.36812054]
17121,94320,[-59977.26660762]
17122,94348,[5744.7896189]
17123,22873,[-1318417.59397502]
17124,23580,[-5275275.11556184]
17125,61200,[1887545.20021432]
17126,60305,[9487.43583032]
17127,36629,[9392472.54002821]
17128,72194,[25622.53502101]
17129,61605,[6099417.82261942]
17130,74247,[2106.89878027]
17131,68721,[-820166.46161114]
17132,30398,[-271664.30413078]
17133,45560,[-3812.15294398]
17134,61843,[-25715.47770985]
17135,85970,[310898.70022789]
17136,20774,[9874.82521249]
17137,54864,[3440.39820805]
17138,80662,[-3800.19183673]
17139,56469,[-624769.38121489]
17140,88515,[-13927.9531384]
17141,37422,[-30297.25933552]
17142,37398,[8982.74277947]
17143,74044,[12433.78613499]
17144,35493,[-22046.76795755]
17145,60057,[-6768.55818685]
17146,73406,[260925.66947299]
17147,59430,[6639.77468477]
17148,23531,[-3963.45379752]
17149,66650,[-6286.37742235]
17150,88367,[-241283.22386396]
17151,32895,[1146.96037252]
17152,43114,[83489.61235915]
17153,69599,[-11948045.29256631]
17154,38250,[2500.84689447]
17155,38100,[-12953.15254511]
17156,66234,[3109.64411552]
17157,31845,[7734.54518635]
17158,34454,[2220.20640401]
17159,77365,[-409118.2711354]
17160,54702,[-33333.01605974]
17161,33720,[-1221354.98544431]
17162,60239,[-11675.39372229]
17163,65357,[19112.05938477]
17164,31669,[-1688.32184828]
17165,78535,[-29702.29369816]
17166,29096,[205.99698782]
17167,90992,[3176.89017851]
17168,82639,[312885.83102482]
17169,65974,[531041.71161794]
17170,56184,[-26432.74770706]
17171,36813,[-219102.1179952]
17172,34171,[-56705.88310249]
17173,41079,[31440.21778543]
17174,66371,[5884.47949882]
17175,63430,[-6302.27814097]
17176,90393,[-131594.56795617]
17177,60673,[19167.56939065]
17178,59072,[1039.26125264]
17179,57433,[347759.80513041]
17180,82437,[4403.95307962]
17181,89705,[-2153.73517356]
17182,92464,[4631.91685845]
17183,36084,[-6166.73930024]
17184,81322,[-3704312.93534176]
17185,62030,[5067.06996525]
17186,23015,[-1620.74535829]
17187,38049,[-20003.5185532]
17188,45349,[20209.5666086]
17189,26606,[-10215.35229014]
17190,98738,[18461.90358756]
17191,44946,[14494.71984655]
17192,71578,[6260.43787636]
17193,98111,[78148.52375358]
17194,31765,[5403.95993802]
17195,59499,[-6513.79923443]
17196,80276,[4810.32135174]
17197,36777,[-5042096.55125873]
17198,59120,[-1863.3345157]
17199,83273,[8893.36354009]
17200,34709,[-7356.26308618]
17201,31021,[-8610.72885215]
17202,54367,[-44022.69904009]
17203,75892,[14535.47810497]
17204,72947,[-2762.99871019]
17205,89130,[-3933.49569389]
17206,59544,[26959.93950189]
17207,84933,[26792.20570875]
17208,60403,[46645.43734087]
17209,43544,[17080.2067207]
17210,84684,[597.73439123]
17211,54988,[172610.5240728]
17212,23217,[326430.22979067]
17213,54841,[18397.67810421]
17214,29730,[1631.35201891]
17215,92175,[517720.44160354]
17216,80950,[-80618.54524106]
17217,61542,[83462.49132495]
17218,39171,[-1302209.62114708]
17219,38007,[27595.09560684]
17220,42639,[-6344.6944094]
17221,71171,[-27550.79373451]
17222,23023,[4170.5991853]
17223,86505,[-23678.37266382]
17224,41120,[-10508.76859523]
17225,59357,[-107916.78284065]
17226,91900,[-13179.88851147]
17227,62705,[-87.43088696]
17228,26592,[-45561.46331857]
17229,71096,[-181670.96971348]
17230,43112,[9545.70658921]
17231,45063,[16259.36883084]
17232,89011,[94003.72965202]
17233,45992,[-27884.00326712]
17234,72432,[15549.89965735]
17235,50833,[-54343.06601674]
17236,68293,[1018145.3065194]
17237,21721,[20170.37503881]
17238,46023,[-16240.52140964]
17239,58546,[9424.23406661]
17240,57307,[5788.57552119]
17241,87701,[-5444.03310663]
17242,20688,[4117372.6419402]
17243,67552,[-2667.16357661]
17244,74008,[1688.52383682]
17245,21747,[4699.05403806]
17246,91316,[-40051.26480938]
17247,89820,[-1788355.9692495]
17248,53103,[-46543.09397776]
17249,68781,[-2806382.8209846]
17250,93836,[-538488.8189752]
17251,37738,[3621.49613186]
17252,97369,[-19990.58018505]
17253,30228,[6053.0309699]
17254,65497,[-11193.30021241]
17255,48968,[-29041.94642786]
17256,33728,[4062.17718152]
17257,50023,[4175260.37473589]
17258,41476,[8005.90170427]
17259,26374,[-23888.70452301]
17260,36103,[8621.62072353]
17261,55243,[18787.17534164]
17262,38359,[6490.2258881]
17263,84018,[-9712.40514296]
17264,33982,[-8692.4707668]
17265,40329,[-5304.93278596]
17266,56063,[-520412.12677935]
17267,23072,[-47591.51330218]
17268,24001,[17572.65002859]
17269,39697,[8637.98477059]
17270,40857,[-239692.90972989]
17271,59702,[508.99200997]
17272,87563,[-1272219.9757271]
17273,23649,[-8095.92397631]
17274,39412,[-618619.62165157]
17275,87902,[1064537.71349514]
17276,80603,[3146384.42030994]
17277,98267,[-10655.90509663]
17278,82701,[-2490.65404917]
17279,97528,[-48481.81259126]
17280,89015,[-19081.53182451]
17281,98811,[-10158.93949017]
17282,69888,[698123.71190452]
17283,76866,[18302.93807788]
17284,40842,[-6734.30507366]
17285,90170,[27508.68794753]
17286,93957,[97764.50485053]
17287,53296,[-58792.38283797]
17288,44626,[-5592.70468881]
17289,97383,[121896.44872668]
17290,95758,[14304.05722876]
17291,55690,[-63685.81387109]
17292,95841,[240650.89832308]
17293,41403,[-40422.78165161]
17294,39070,[-17895.94501497]
17295,35655,[-22178.1373709]
17296,48603,[-223708.42802048]
17297,27809,[186167.88805794]
17298,34880,[-12316.58031704]
17299,59414,[-1852764.82046203]
17300,50441,[16860.4076415]
17301,49167,[1553.97826196]
17302,42086,[-3574.39442863]
17303,35547,[6077916.3607048]
17304,75135,[2648153.61395968]
17305,51336,[-539920.63089622]
17306,31299,[-15304.04146515]
17307,70549,[-118038.71374287]
17308,90855,[-8613.71772209]
17309,69827,[-9079.45568081]
17310,52303,[-10920.87504878]
17311,63448,[-28375.69601892]
17312,83275,[-180021.70574227]
17313,85149,[-41299.20266414]
17314,55007,[-16684.47830531]
17315,30058,[3622.73416193]
17316,34651,[-22301.9188058]
17317,26819,[-112703.9476059]
17318,96053,[-9752.73989429]
17319,74293,[-9343.67890414]
17320,64548,[-350.89383074]
17321,36496,[12541.71988444]
17322,58782,[-14344.78676544]
17323,37163,[-1012.74682536]
17324,67636,[26068.46333765]
17325,73502,[-3936.68815661]
17326,30086,[15768.70172073]
17327,37202,[-31530.25013529]
17328,28924,[20819.07297241]
17329,93591,[-2304.90208451]
17330,22957,[-7646.82385701]
17331,56140,[4280.07141843]
17332,82187,[-5184.00024703]
17333,57625,[1071.21788343]
17334,47455,[-15099.64292547]
17335,77128,[140751.59100682]
17336,40343,[473672.79940323]
17337,61824,[-10554.07944722]
17338,95146,[-488556.7067964]
17339,28809,[-8091.9184733]
17340,56349,[-202632.25957397]
17341,45061,[10225.47817162]
17342,73003,[-21175.37415511]
17343,73163,[-26769.07641294]
17344,51501,[19103.77011819]
17345,20909,[16014.40746537]
17346,59111,[446377.69023894]
17347,46231,[384122.96026918]
17348,88318,[12067.77822332]
17349,56170,[585787.28584842]
17350,46851,[195668.58584451]
17351,30268,[-11128.17557656]
17352,27426,[2781081.24701922]
17353,33704,[7577.73435189]
17354,65630,[2183.25011579]
17355,92686,[859.42680343]
17356,58780,[1758.08767755]
17357,73465,[12592.58150354]
17358,76685,[-3558937.65014637]
17359,37743,[-8841.58341325]
17360,78324,[-14324.00817682]
17361,53311,[55903.47414511]
17362,63323,[34552.56982894]
17363,32899,[139806.58493938]
17364,64749,[4790.87224569]
17365,26087,[-353553.55630356]
17366,53297,[-757738.16166873]
17367,76259,[-26726.2578077]
17368,89452,[-64747.53257393]
17369,61693,[182490.04211913]
17370,59606,[855684.89396997]
17371,74068,[658718.89871306]
17372,39125,[79812.99280289]
17373,31122,[8964.0333804]
17374,76997,[25377.0793362]
17375,51623,[7008.17390915]
17376,60562,[82254.63528307]
17377,61922,[-26818.97668901]
17378,69912,[-29324.7877181]
17379,39038,[1584118.84695728]
17380,87981,[-66633.80407558]
17381,26601,[-25542.50483897]
17382,68890,[-22530.5150609]
17383,36094,[870936.00899018]
17384,26998,[-1862333.1670192]
17385,30899,[-18358.85223972]
17386,44486,[-18812421.66444794]
17387,82684,[-2272819.53981271]
17388,60605,[-8900.19830565]
17389,73341,[6038.95626473]
17390,95488,[-564.02791725]
17391,42078,[5493.38700928]
17392,90436,[355708.50314456]
17393,51189,[-8322.16135109]
17394,87535,[-109123.4492952]
17395,41684,[3.72375211]
17396,28921,[-22276.48790095]
17397,71770,[1817163.69263746]
17398,37793,[-10307.51791607]
17399,85927,[10910948.49731455]
17400,80177,[61913.08894058]
17401,39447,[-142226.42249757]
17402,71350,[13202.35994601]
17403,75429,[18539.68679734]
17404,33163,[-10231574.34937241]
17405,40563,[11372.25008671]
17406,56000,[-11033.09594441]
17407,29490,[8179.55968561]
17408,32137,[6025.89869104]
17409,83013,[581457.92732425]
17410,95485,[17888.21385301]
17411,61574,[19019.53470881]
17412,27622,[149010.08549474]
17413,39605,[-295133.77795802]
17414,20054,[288804.33433268]
17415,78255,[-26337.22379553]
17416,65977,[25970.09856827]
17417,69263,[-11942.96824985]
17418,41786,[6719.08669947]
17419,37444,[23780.30401794]
17420,23387,[1605.00799239]
17421,97388,[9408.6023293]
17422,44944,[-15138.66709972]
17423,40029,[356128.83491416]
17424,47195,[-1019805.85958902]
17425,30195,[6224.7708845]
17426,74223,[-9116.86788258]
17427,59456,[-29504.31283432]
17428,24091,[-270231.92453365]
17429,76776,[-961.89550597]
17430,37849,[-2212.25465251]
17431,65213,[-10037.50015783]
17432,42814,[-12672.49639855]
17433,94189,[-50457.62361445]
17434,32420,[4124.4998832]
17435,40197,[-10150.43233317]
17436,33073,[-5119673.23068806]
17437,47122,[-21546.61890408]
17438,66758,[-46170.53979505]
17439,96907,[1551065.05959621]
17440,46386,[-10191.39240408]
17441,83480,[84408.2588683]
17442,26358,[6715.2719274]
17443,89007,[-523244.62908998]
17444,20167,[-44054.95959055]
17445,83173,[4788.67696594]
17446,67488,[-103113.48907194]
17447,99193,[967.19631862]
17448,87362,[-1156997.29703035]
17449,74923,[42442.90313622]
17450,49558,[-135901.64176888]
17451,74380,[-11221.69770296]
17452,76811,[18426.8277476]
17453,24319,[-10860.8131768]
17454,67462,[-65994.40792125]
17455,63511,[413811.01839709]
17456,29941,[-161.19702277]
17457,51965,[144928.20537147]
17458,34683,[-27338.08295005]
17459,88352,[945.47792626]
17460,68673,[-6887.21560652]
17461,25474,[-24123.54203032]
17462,24917,[-5693.28998731]
17463,77562,[-455412.10191766]
17464,37016,[-6322555.56831973]
17465,29672,[-15568.36623504]
17466,86144,[84.14243061]
17467,22089,[-16336.84133029]
17468,77902,[638317.9696478]
17469,61825,[10978409.40051827]
17470,39153,[-4824.05263397]
17471,36143,[-15115.94110631]
17472,87836,[-7873.25707142]
17473,50240,[4057521.76921862]
17474,31479,[-27641.47095445]
17475,91410,[-5010624.83992254]
17476,58043,[527574.93742251]
17477,75279,[-30840.30420339]
17478,47509,[83835.09658472]
17479,68849,[315715.05174928]
17480,86319,[-2848.39590335]
17481,26354,[-61181.88297551]
17482,47456,[13957.93142917]
17483,59200,[-9816.84905649]
17484,67482,[13368.64527522]
17485,90043,[16900.08166175]
17486,81279,[33165.38489903]
17487,52118,[2245.73437652]
17488,52426,[-16211.60205566]
17489,20809,[-572104.53742507]
17490,91776,[1221139.90041439]
17491,41375,[-401602.91195004]
17492,81391,[10963714.91826046]
17493,56822,[30587.1850023]
17494,43959,[-1038.36105382]
17495,88922,[-51542.10931083]
17496,25873,[-171385.21769118]
17497,81652,[2074.51413542]
17498,71712,[2045.38601405]
17499,23529,[1091.90230142]
17500,78981,[426245.03337281]
17501,92655,[-49529.89322338]
17502,78058,[6892.78925491]
17503,53312,[84255.48727129]
17504,60307,[11334.78324508]
17505,43227,[-449749.65375987]
17506,28583,[714111.02218313]
17507,40619,[5628.18960573]
17508,49275,[-5135.21279305]
17509,39039,[117.55973926]
17510,89879,[5377.20123307]
17511,57873,[-8739137.10953007]
17512,83175,[10069.5718171]
17513,43064,[15829.54265288]
17514,41878,[15027.53708453]
17515,88106,[-603.35897649]
17516,70889,[-3642023.8873501]
17517,24045,[1543.21144012]
17518,83688,[-41033.05950907]
17519,21157,[-10920.43816248]
17520,30843,[2311.67709244]
17521,35101,[3250015.10050925]
17522,59205,[-28422.93346921]
17523,65534,[-2015738.43568771]
17524,74628,[-8300.46767691]
17525,62290,[-520745.41897859]
17526,45771,[-33117.50426769]
17527,77308,[11805.28671037]
17528,85076,[19551.2653403]
17529,51755,[155.55574527]
17530,48882,[531.75970038]
17531,21488,[4407.45018501]
17532,82375,[-3520987.60713006]
17533,89505,[95608.73658124]
17534,31265,[18338.11187783]
17535,56945,[3121.00332081]
17536,40600,[178681.00110812]
17537,39280,[56036.01728496]
17538,94060,[1286452.4507091]
17539,68788,[-2569.11154862]
17540,94905,[9291.78491286]
17541,91133,[-94.16226575]
17542,77279,[307272.96933348]
17543,67326,[-21883.58573629]
17544,69299,[2686.2026298]
17545,21919,[24211.81607954]
17546,79681,[22499.42145727]
17547,57173,[-12311.62154329]
17548,57373,[-226707.51270404]
17549,47721,[15848.08765744]
17550,95880,[-25950.57974189]
17551,83516,[-102450.66105156]
17552,43245,[185433.0275011]
17553,52608,[2081.77533702]
17554,45960,[48207.08191134]
17555,72506,[-9755.95805999]
17556,88611,[12929.81519061]
17557,77154,[26956.84871198]
17558,72061,[20466.38333595]
17559,89110,[8288.3156921]
17560,28862,[-77371.01000865]
17561,24180,[-536492.80267144]
17562,61209,[3421.83606105]
17563,78744,[359346.07017484]
17564,26473,[-4882343.77905219]
17565,21149,[2125.54155039]
17566,86621,[12377.18434293]
17567,53140,[1371.22014962]
17568,25101,[-32340.87884005]
17569,89562,[5850.08622609]
17570,47385,[-24471.41248757]
17571,32779,[-23717.21721764]
17572,95127,[-16107.48314054]
17573,53964,[-39068.20215647]
17574,60800,[-39631.08881859]
17575,89490,[-25121.96576667]
17576,24106,[14099.35103194]
17577,71818,[-1283.32313699]
17578,23391,[19577.90600338]
17579,70880,[-8087.18938264]
17580,85595,[-18547.84188034]
17581,28269,[-32957570.37439262]
17582,45489,[-7051.14029338]
17583,64281,[20820.84630623]
17584,79519,[2361.59460683]
17585,97855,[-17933.50229774]
17586,77225,[-8321.40719187]
17587,89706,[-23957.30161817]
17588,47150,[-3675894.45599247]
17589,65455,[3475.76568089]
17590,41434,[3872.70772672]
17591,73107,[4118.27935982]
