,Ids,Prediction
16266,59659,[247.21856543]
16267,75054,[-50.49930119]
16268,37548,[257.04431051]
16269,35064,[58.59849994]
16270,65862,[-177.50971558]
16271,36071,[8.60915911]
16272,83654,[-138.94714151]
16273,64401,[-348.35344315]
16274,79671,[1.24816293]
16275,81579,[327.42337788]
16276,74660,[-9.09447998]
16277,93043,[-154.11438322]
16278,99399,[-298.26828705]
16279,96105,[54.41069945]
16280,94832,[261.03579306]
16281,62934,[-168.62591743]
16282,85021,[429.42297759]
16283,69662,[49.8242823]
16284,72975,[-181.61020928]
16285,69762,[8.82946154]
16286,81676,[-208.03176189]
16287,96888,[-301.98565823]
16288,37270,[683.59342383]
16289,78431,[248.29620846]
16290,82990,[433.64353559]
16291,84846,[320.03289535]
16292,98976,[-273.23890967]
16293,75915,[-62.47470086]
16294,58302,[207.74157299]
16295,69828,[-173.50350819]
16296,56829,[82.91337167]
16297,33668,[-124.85863477]
16298,90898,[40.59070982]
16299,26745,[-224.3569767]
16300,78614,[192.54575085]
16301,77661,[-176.74084389]
16302,55792,[336.52379725]
16303,42070,[197.64400132]
16304,83752,[256.86948195]
16305,39708,[-97.93040084]
16306,40462,[-159.73717432]
16307,66498,[79.88209733]
16308,88239,[-488.74276728]
16309,88057,[6.68168928]
16310,38703,[-74.43440274]
16311,79285,[-314.01678987]
16312,71213,[152.90064631]
16313,31174,[95.3741379]
16314,53044,[-176.73626802]
16315,88975,[-246.57951991]
16316,71822,[-11.70948895]
16317,88790,[261.12959735]
16318,89266,[-18.84705905]
16319,45634,[216.43904297]
16320,34170,[-85.1948605]
16321,60577,[107.25016508]
16322,38924,[228.09247813]
16323,72917,[196.84178988]
16324,86197,[-100.89407537]
16325,42579,[-184.04999467]
16326,67630,[-148.23007591]
16327,40403,[-35.45332335]
16328,87514,[-25.17339785]
16329,47276,[231.82264978]
16330,32806,[190.68144164]
16331,94385,[344.18470288]
16332,41510,[476.3959676]
16333,46303,[-103.77393711]
16334,28302,[-61.0024462]
16335,33145,[-147.28419358]
16336,36357,[375.23442925]
16337,61054,[-322.59857883]
16338,45277,[412.68146062]
16339,94729,[227.74684342]
16340,79696,[180.55274128]
16341,23921,[224.41059459]
16342,96415,[41.20531766]
16343,41078,[288.22511287]
16344,33827,[-54.08463058]
16345,22280,[172.56025143]
16346,82232,[109.73537723]
16347,22143,[-27.7972989]
16348,24578,[-336.17376776]
16349,96856,[461.77672004]
16350,30954,[6.05579494]
16351,68887,[162.23426806]
16352,33485,[707.25145168]
16353,77926,[-310.09132073]
16354,50917,[-231.27981463]
16355,40541,[-215.87481513]
16356,27580,[45.97578418]
16357,41820,[273.63156286]
16358,50030,[-195.98306695]
16359,64459,[-155.61530937]
16360,55232,[-32.86860002]
16361,47721,[185.78438581]
16362,32913,[7.31293827]
16363,92229,[-316.62930592]
16364,49708,[288.49977147]
16365,59152,[212.33599075]
16366,51997,[81.7587479]
16367,92062,[-479.27270999]
16368,82712,[-449.5319322]
16369,84677,[-158.5690058]
16370,20581,[-229.50680684]
16371,70042,[-206.94267469]
16372,95976,[103.72455625]
16373,73452,[37.28529983]
16374,40393,[15.3173743]
16375,41960,[208.90641431]
16376,40292,[-43.6543812]
16377,23413,[-29.55049493]
16378,96210,[-306.17511811]
16379,23328,[173.85899171]
16380,52726,[86.96284264]
16381,21838,[-48.02174159]
16382,32745,[78.54057916]
16383,95426,[349.96760718]
16384,31098,[-44.71933284]
16385,48991,[234.91768769]
16386,92694,[-60.88884115]
16387,94314,[-207.12329623]
16388,49897,[-33.84955616]
16389,21182,[-206.99421766]
16390,42586,[41.59746812]
16391,51403,[-161.49893343]
16392,52218,[94.48423498]
16393,73606,[-143.6059576]
16394,73275,[-93.03235354]
16395,80623,[8.69579819]
16396,45877,[353.52277842]
16397,31875,[189.65581116]
16398,33991,[552.58266823]
16399,28266,[291.64181032]
16400,73446,[-43.61237403]
16401,56740,[-318.55671447]
16402,96644,[-73.76585301]
16403,46275,[69.610793]
16404,36026,[505.98820478]
16405,49880,[-136.94781686]
16406,89826,[-213.93010698]
16407,71151,[-183.46843023]
16408,71565,[-214.01491385]
16409,33868,[269.29133105]
16410,85549,[-270.1559933]
16411,53475,[-118.38455123]
16412,49377,[-283.48453839]
16413,38263,[56.73035612]
16414,96977,[102.30916229]
16415,90381,[-99.32944256]
16416,61135,[-169.78161315]
16417,98226,[111.34615992]
16418,68835,[-71.24413919]
16419,24276,[-86.4388248]
16420,69646,[146.689792]
16421,75871,[-330.24255628]
16422,49435,[-401.57607112]
16423,42367,[-128.81343876]
16424,63853,[120.64012211]
16425,82391,[-45.67673205]
16426,90558,[-93.6804215]
16427,23348,[-422.13211155]
16428,79818,[-80.40096367]
16429,91943,[228.57523089]
16430,61813,[-256.15065944]
16431,90450,[-35.76366486]
16432,68515,[-137.3227384]
16433,59280,[1.7733425]
16434,25966,[170.49721719]
16435,61107,[-262.50026497]
16436,59278,[-192.57393944]
16437,88464,[149.18596583]
16438,33901,[-130.66597814]
16439,86508,[-146.36231749]
16440,36221,[131.63689904]
16441,58812,[-464.76793255]
16442,78912,[-61.95539483]
16443,46564,[11.27588205]
16444,87370,[89.84593759]
16445,75374,[-286.04245677]
16446,76480,[-39.25533747]
16447,49825,[-383.77911118]
16448,42258,[120.63885436]
16449,20381,[-483.0580663]
16450,44554,[-0.9963985]
16451,41812,[-51.42463358]
16452,54639,[-275.22455131]
16453,34819,[-4.60380865]
16454,71992,[58.66356195]
16455,79546,[-203.97404074]
16456,81518,[80.50628716]
16457,91348,[93.53008992]
16458,96000,[-128.67260909]
16459,98783,[219.59143533]
16460,35295,[277.12281699]
16461,84742,[-369.81337805]
16462,59305,[87.63758563]
16463,36768,[526.89495071]
16464,33297,[-173.01662017]
16465,26954,[-259.54715342]
16466,28461,[-5.23966585]
16467,92909,[-238.83318672]
16468,29162,[-100.46769246]
16469,48877,[318.66657714]
16470,93201,[-71.00170729]
16471,62636,[12.13804537]
16472,88912,[-522.65246022]
16473,84924,[167.10911643]
16474,64277,[-41.8988797]
16475,92870,[-52.81572547]
16476,33484,[-270.58145794]
16477,89254,[-324.36784763]
16478,20492,[451.65249956]
16479,76421,[101.78307392]
16480,41763,[66.19704949]
16481,87046,[114.68159951]
16482,72134,[87.80497726]
16483,56195,[-47.00178517]
16484,52138,[74.29898716]
16485,68230,[-274.34970605]
16486,36471,[-325.79072655]
16487,25097,[330.30360346]
16488,47771,[-318.80151981]
16489,54928,[122.66451098]
16490,34148,[123.23622982]
16491,55500,[63.30994632]
16492,22275,[16.32276142]
16493,26800,[380.36773916]
16494,37245,[-227.83570094]
16495,49088,[-433.11224441]
16496,42628,[59.42351986]
16497,35886,[-291.6298681]
16498,63197,[374.32901536]
16499,30534,[-75.30704643]
16500,61255,[-146.3590531]
16501,51660,[23.04764608]
16502,67150,[338.10607301]
16503,49615,[-146.36396401]
16504,66221,[132.6312129]
16505,53106,[-137.26251728]
16506,47075,[-280.33947596]
16507,85363,[-161.14153706]
16508,87883,[246.62281454]
16509,90458,[246.76402071]
16510,55635,[-97.24229178]
16511,27064,[233.65587161]
16512,89522,[152.70904471]
16513,55370,[-246.38948029]
16514,40434,[-335.63097767]
16515,78528,[63.25033232]
16516,88583,[16.36212019]
16517,96427,[-327.84951222]
16518,61137,[-90.16479037]
16519,52280,[-255.3994646]
16520,86388,[379.10853166]
16521,33135,[72.64543133]
16522,96580,[-188.44201671]
16523,82560,[482.28133006]
16524,50259,[54.96094006]
16525,50755,[278.43590719]
16526,77668,[-196.73319986]
16527,91915,[-203.81727686]
16528,87207,[-51.46460455]
16529,92676,[-206.76759066]
16530,40152,[68.75639589]
16531,22822,[161.95530963]
16532,59720,[177.00596441]
16533,36406,[-60.28589649]
16534,80237,[-150.61483163]
16535,75113,[117.08768647]
16536,20531,[-172.59712251]
16537,97796,[-192.54418224]
16538,26859,[42.74395193]
16539,40387,[63.05845438]
16540,93063,[219.07387428]
16541,22645,[-70.2010228]
16542,77795,[-32.02273134]
16543,38995,[156.9956028]
16544,32730,[119.79340305]
16545,70249,[-410.0286747]
16546,64474,[-91.66853855]
16547,64616,[429.39557833]
16548,39249,[37.66141404]
16549,84169,[145.92677856]
16550,70233,[23.8026598]
16551,35500,[200.28379799]
16552,88354,[147.34526615]
16553,68381,[228.62257974]
16554,67584,[-31.05568258]
16555,93230,[-362.62270716]
16556,99141,[277.71662464]
16557,22230,[-114.44508029]
16558,85479,[-368.89209124]
16559,26378,[189.50770595]
16560,78815,[10.84162198]
16561,77286,[325.96372702]
16562,41493,[-231.93135953]
16563,69471,[218.17883164]
16564,89515,[209.76832205]
16565,90964,[-137.17911915]
16566,41940,[-147.4085122]
16567,25623,[-38.68562517]
16568,80378,[-204.98581652]
16569,62927,[-137.05491601]
16570,91082,[-34.67880966]
16571,33346,[230.70502841]
16572,55093,[113.35651967]
16573,58135,[-263.29715798]
16574,56035,[111.62055647]
16575,37848,[50.96084318]
16576,86456,[-163.05719618]
16577,22015,[117.25276668]
16578,33888,[-119.9524521]
16579,74376,[68.61355476]
16580,52424,[-194.66874204]
16581,22581,[-88.83406503]
16582,38296,[277.05875624]
16583,91505,[112.29619163]
16584,37815,[-242.16841229]
16585,78940,[-62.71559613]
16586,98156,[252.68133853]
16587,66753,[273.41581586]
16588,34431,[-242.49947821]
16589,39121,[108.68144171]
16590,68805,[-237.56005341]
16591,96537,[-290.98821284]
16592,90994,[315.32996259]
16593,78499,[202.53300205]
16594,58034,[-58.72599575]
16595,29216,[-576.50859747]
16596,28996,[-300.74808395]
16597,20341,[343.64838541]
16598,90263,[267.87812525]
16599,29019,[-113.224863]
16600,47843,[191.34381311]
16601,34390,[-150.58908036]
16602,85375,[-42.92050821]
16603,54508,[-38.96596988]
16604,25589,[50.5558084]
16605,20657,[-5.32016714]
16606,56463,[-66.58795589]
16607,69798,[194.9829081]
16608,57102,[-101.7260691]
16609,42777,[-161.98960858]
16610,22875,[-160.50544285]
16611,63610,[-52.85381478]
16612,77585,[193.4728222]
16613,96485,[-120.00978944]
16614,27641,[329.58800274]
16615,78203,[-264.59792247]
16616,79719,[-498.531587]
16617,48518,[-215.69919931]
16618,74815,[-5.57237023]
16619,83320,[192.22570494]
16620,57013,[133.84841864]
16621,75552,[128.10211488]
16622,94860,[315.07387706]
16623,35516,[80.13286178]
16624,77142,[-124.20897424]
16625,91954,[62.67554551]
16626,60331,[-316.96716353]
16627,69417,[-251.46517681]
16628,99000,[-420.27915362]
16629,34177,[219.44917358]
16630,75516,[136.01726425]
16631,54946,[8.98160265]
16632,27764,[128.18784049]
16633,64572,[-57.46869831]
16634,63264,[47.99483063]
16635,42071,[-182.03532483]
16636,53962,[-31.81210807]
16637,70364,[152.67539761]
16638,71991,[-10.78343711]
16639,29762,[127.80560795]
16640,94500,[116.72560656]
16641,53792,[27.28908516]
16642,34098,[182.88625947]
16643,26957,[-4.53029538]
16644,97497,[25.97351497]
16645,67750,[25.03962425]
16646,21723,[-326.93316429]
16647,38618,[84.84597968]
16648,64623,[-58.34937907]
16649,85959,[111.39325459]
16650,48084,[337.08862827]
16651,68971,[42.59888567]
16652,49773,[-85.16753761]
16653,77517,[-85.80835411]
16654,40801,[102.85274719]
16655,23444,[74.81681449]
16656,37318,[393.29390186]
16657,51781,[312.98956312]
16658,74418,[-166.4387367]
16659,43667,[-135.69181306]
16660,44926,[-119.18862196]
16661,55473,[228.75647371]
16662,21238,[51.7834619]
16663,60584,[232.5989892]
16664,27880,[-108.18980909]
16665,44949,[302.93352695]
16666,68928,[209.19372378]
16667,67172,[-67.71977308]
16668,80969,[206.83922882]
16669,48160,[-110.00650736]
16670,31855,[319.03891001]
16671,78859,[-72.24109196]
16672,70466,[11.21226684]
16673,93106,[25.47729064]
16674,53311,[308.30172987]
16675,80997,[134.44460907]
16676,34970,[-38.33311136]
16677,50154,[269.91683887]
16678,97980,[109.37465046]
16679,36879,[-233.72151243]
16680,69383,[175.59852223]
16681,69946,[-114.88915387]
16682,90859,[-73.39234483]
16683,84602,[-56.6846769]
16684,32491,[-211.78943134]
16685,84383,[-146.79744593]
16686,79361,[-46.07628788]
16687,42565,[-322.79814671]
16688,52872,[55.30451855]
16689,91733,[-23.33771188]
16690,53011,[-98.41425052]
16691,27104,[-81.81525307]
16692,72199,[35.94409053]
16693,42940,[-25.57874]
16694,67540,[15.65991339]
16695,92680,[76.17819263]
16696,96494,[-71.04371407]
16697,25913,[-190.24617717]
16698,28774,[300.11240006]
16699,86193,[-62.92147374]
16700,41316,[20.11152485]
16701,30412,[-75.69844163]
16702,50164,[-186.7010091]
16703,42649,[387.66204978]
16704,56137,[329.83996731]
16705,60545,[83.60882678]
16706,74405,[-148.09299814]
16707,87961,[-58.93602833]
16708,39722,[335.05022315]
16709,42097,[415.92374384]
16710,29298,[-140.9007634]
16711,90510,[-48.43085282]
16712,89577,[467.26684611]
16713,61426,[77.05208433]
16714,55818,[137.89853318]
16715,24986,[-115.22479654]
16716,34388,[-238.03570257]
16717,46455,[274.87100208]
16718,46636,[38.4593935]
16719,37775,[49.27903065]
16720,65596,[-150.22102251]
16721,62835,[-246.68242293]
16722,68830,[376.01174708]
16723,45214,[-164.2719667]
16724,21427,[-120.4362089]
16725,44606,[-7.57888704]
16726,91600,[66.66762883]
16727,59322,[581.06672118]
16728,96979,[360.2990623]
16729,53688,[135.92277468]
16730,77301,[-74.53716778]
16731,80647,[-22.4378583]
16732,53554,[-19.30389684]
16733,86375,[131.48265123]
16734,48430,[65.57979383]
16735,53370,[464.43820984]
16736,62796,[-11.73561296]
16737,98954,[-193.02166086]
16738,70340,[238.43191004]
16739,62071,[-17.92519848]
16740,33664,[-12.2403284]
16741,91534,[-268.29057676]
16742,23427,[-317.64930682]
16743,73968,[302.4924031]
16744,38916,[297.06527194]
16745,20223,[-153.68301196]
16746,58523,[-242.50477879]
16747,53590,[345.55285469]
16748,78955,[154.3565311]
16749,71981,[-485.98862533]
16750,32779,[-326.06904206]
16751,82550,[-98.41685532]
16752,37212,[-244.69719357]
16753,42787,[255.58214785]
16754,43045,[336.45522513]
16755,32187,[280.99953362]
16756,67492,[-74.46431159]
16757,71170,[-224.98066419]
16758,40601,[324.28227451]
16759,28146,[-23.66949754]
16760,23720,[54.69267265]
16761,35029,[-136.70039817]
16762,85331,[-360.07932113]
16763,50074,[232.67458105]
16764,64503,[90.84324587]
16765,45890,[-315.19476618]
16766,37259,[454.40711764]
16767,29893,[191.23247704]
16768,28736,[99.35975944]
16769,20335,[253.13354147]
16770,64745,[-395.61741045]
16771,84323,[-471.20455254]
16772,55555,[-147.03723338]
16773,39434,[-39.82338455]
16774,30403,[91.23506651]
16775,32018,[69.61405109]
16776,62645,[-293.95937636]
16777,48671,[-21.55704654]
16778,61818,[-41.50887088]
16779,41244,[129.01843711]
16780,81355,[-106.53208931]
16781,44645,[-174.24325189]
16782,48786,[-12.48576672]
16783,32958,[-398.92612453]
16784,43316,[17.32177924]
16785,48568,[64.10525359]
16786,98466,[18.69036045]
16787,24881,[175.39176046]
16788,94130,[-229.02483869]
16789,49038,[-27.0784036]
16790,59193,[219.47813882]
16791,60338,[-655.56930123]
16792,70071,[71.12645609]
16793,73546,[-325.18907811]
16794,42290,[368.8994498]
16795,45651,[39.27368619]
16796,23132,[188.5233634]
16797,53560,[-345.88432495]
16798,21361,[-21.19433451]
16799,79305,[86.15915175]
16800,91225,[-476.13766121]
16801,54728,[104.11217576]
16802,25296,[-141.17108255]
16803,22975,[277.40429257]
16804,96605,[-18.6404682]
16805,24899,[-34.27329704]
16806,80594,[193.21872363]
16807,44063,[346.7717178]
16808,89702,[-329.84494877]
16809,27046,[293.3913703]
16810,52802,[-259.33553974]
16811,35044,[-314.08265544]
16812,32667,[446.50819983]
16813,55338,[-202.84330811]
16814,79082,[-31.69942714]
16815,55482,[200.14988149]
16816,66698,[66.96228847]
16817,70495,[-23.30457272]
16818,77062,[-222.90758128]
16819,82369,[564.34892676]
16820,25756,[-221.48132709]
16821,58025,[-345.64219814]
16822,90249,[68.61133034]
16823,88243,[-159.27453678]
16824,51119,[-14.25805371]
16825,20839,[-500.7296055]
16826,95304,[89.23486363]
16827,94577,[-203.97657156]
16828,66025,[213.53933308]
16829,70341,[118.89245024]
16830,27278,[206.84736937]
16831,47485,[121.18415344]
16832,51249,[144.02384366]
16833,76615,[93.08013646]
16834,42141,[-175.97788536]
16835,54245,[-423.81793554]
16836,59126,[83.07195347]
16837,55758,[-212.3634863]
16838,29125,[-55.22426169]
16839,70192,[-367.62444478]
16840,22968,[-16.14305159]
16841,58722,[209.95325241]
16842,97077,[-128.01402541]
16843,47482,[-234.64376296]
16844,70112,[-166.34604335]
16845,57948,[355.72351417]
16846,43920,[100.30482746]
16847,65163,[3.25600139]
16848,90009,[133.96216026]
16849,94154,[151.35441793]
16850,99995,[146.5222916]
16851,47035,[-62.99973262]
16852,99985,[-9.32952776]
16853,62325,[-332.59700917]
16854,93428,[-126.11392133]
16855,54403,[-82.83884308]
16856,86955,[-65.86790992]
16857,96785,[115.15901348]
16858,36937,[256.74623755]
16859,69997,[113.23280327]
16860,41043,[273.64737453]
16861,51707,[-197.33261592]
16862,26687,[-119.11042801]
16863,65783,[199.08096564]
16864,45704,[-25.73927835]
16865,87048,[-228.41088566]
16866,87761,[-70.38331027]
16867,20483,[-80.87978919]
16868,73259,[2.18980962]
16869,64943,[242.72692918]
16870,42681,[-205.9385874]
16871,77244,[-424.25644915]
16872,83060,[-124.07655154]
16873,89003,[-392.93556832]
16874,99543,[346.67488062]
16875,86801,[117.31161028]
16876,66516,[152.37336474]
16877,63185,[188.38981096]
16878,43450,[8.08194981]
16879,24620,[-56.59412509]
16880,41670,[10.96222181]
16881,42170,[-87.08197022]
16882,49198,[-612.67247875]
16883,58625,[335.55837641]
16884,93704,[354.169359]
16885,63692,[-56.73026515]
16886,43838,[194.04086007]
16887,99500,[-203.05517402]
16888,42317,[108.29906823]
16889,41397,[-149.58974246]
16890,45561,[-116.40727984]
16891,36114,[-67.93612519]
16892,69409,[482.34853914]
16893,37325,[-139.68922304]
16894,91748,[-182.78691918]
16895,20622,[34.7410785]
16896,31132,[360.34453083]
16897,48017,[20.85727657]
16898,73836,[340.17690408]
16899,75210,[163.62538971]
16900,58201,[30.89473672]
16901,20969,[-84.89555602]
16902,70154,[-130.91746638]
16903,34522,[-94.65571184]
16904,61207,[221.76770885]
16905,90399,[231.06625193]
16906,34231,[-17.90348362]
16907,78677,[189.87758594]
16908,96833,[-233.86578937]
16909,24789,[136.09369974]
16910,52156,[-229.15791784]
16911,85503,[-289.29868284]
16912,62043,[-60.04594138]
16913,44502,[252.92145604]
16914,92556,[99.12318582]
16915,27992,[314.54090553]
16916,43345,[217.7168935]
16917,54912,[-105.91560312]
16918,71510,[-183.66327419]
16919,79038,[87.90684645]
16920,98300,[379.63195187]
16921,53399,[-113.74341308]
16922,57575,[224.44593277]
16923,88672,[-166.92839244]
16924,70084,[-145.69123346]
16925,81296,[-44.10793949]
16926,77540,[289.8932055]
16927,74565,[-178.03620685]
16928,53837,[301.66166769]
16929,42073,[142.78804327]
16930,37152,[-136.54106075]
16931,68448,[-477.93487462]
16932,98560,[-65.62929523]
16933,69439,[184.82543461]
16934,29111,[72.71208176]
16935,64703,[-108.87194379]
16936,94229,[145.21554094]
16937,87619,[361.17372027]
16938,25412,[351.3874289]
16939,37567,[46.09268451]
16940,46249,[498.75487136]
16941,37568,[-103.63638883]
16942,59604,[-175.28233396]
16943,80608,[120.44502945]
16944,99242,[437.07779463]
16945,56408,[-165.88964725]
16946,33495,[-93.75412631]
16947,99504,[-215.49153562]
16948,36274,[426.42584698]
16949,82187,[-82.85515657]
16950,37132,[80.32776635]
16951,52387,[-31.39855345]
16952,80047,[-55.84627737]
16953,71886,[-145.61867333]
16954,75146,[61.26676428]
16955,82582,[352.48092471]
16956,61408,[-372.89663226]
16957,20792,[438.68363887]
16958,32743,[29.81932621]
16959,90830,[212.39885922]
16960,63320,[-164.62300385]
16961,66082,[-54.25220922]
16962,97808,[113.10037929]
16963,92795,[-128.55263312]
16964,23179,[488.29816283]
16965,49706,[286.61604159]
16966,94761,[53.43561549]
16967,46874,[70.3738718]
16968,47778,[506.00755851]
16969,25311,[-255.91056286]
16970,71964,[-367.54935911]
16971,72019,[-375.80013475]
16972,93326,[162.91810018]
16973,46842,[-109.7036745]
16974,99604,[-88.62011698]
16975,81609,[127.90011139]
16976,66796,[247.21304155]
16977,37198,[497.20070849]
16978,67411,[74.74843148]
16979,49384,[413.43603213]
16980,79552,[-159.58606098]
16981,30722,[-206.00753283]
16982,60926,[-262.23123969]
16983,95418,[-45.83145804]
16984,74098,[-353.75032692]
16985,57182,[-394.21056274]
16986,56902,[-111.98130269]
16987,81840,[-234.62599133]
16988,66232,[131.78804023]
16989,67315,[129.16887317]
16990,79345,[-94.89896622]
16991,92231,[-284.83115478]
16992,71553,[90.24745979]
16993,32642,[200.19324254]
16994,20811,[-19.90884081]
16995,77507,[234.25331477]
16996,25470,[613.39243453]
16997,58506,[168.94675101]
16998,84146,[-5.88877138]
16999,71708,[378.34648555]
17000,26747,[87.9681604]
17001,20660,[58.66979258]
17002,61804,[-97.32632224]
17003,82006,[-1.17109659]
17004,31135,[95.70909832]
17005,55489,[187.66611013]
17006,66610,[-401.22650891]
17007,48901,[161.88768409]
17008,64441,[-77.49504626]
17009,80482,[-114.41494167]
17010,92325,[-72.86996152]
17011,93417,[36.37730965]
17012,21054,[145.47574999]
17013,95336,[-21.89635424]
17014,45526,[110.68695461]
17015,39498,[152.24297686]
17016,68510,[316.09594335]
17017,99531,[-52.50696433]
17018,79802,[63.15369626]
17019,66231,[16.67019623]
17020,45842,[146.58318623]
17021,41611,[-365.43725054]
17022,80789,[-105.85336126]
17023,85078,[-317.10553784]
17024,58487,[457.57465366]
17025,44785,[-251.62313689]
17026,41792,[523.04037585]
17027,83027,[36.13335282]
17028,78296,[-214.21781085]
17029,40908,[243.03946657]
17030,92721,[-142.56376249]
17031,96036,[-134.60901522]
17032,26572,[298.06207861]
17033,57396,[128.15379422]
17034,38720,[194.19136316]
17035,93249,[-66.15896234]
17036,87320,[-349.03508788]
17037,68241,[-341.31893142]
17038,30171,[-79.89716223]
17039,74853,[240.93495038]
17040,50506,[-498.7185982]
17041,56273,[68.72672707]
17042,46500,[-396.05709342]
17043,48721,[-180.13204002]
17044,29300,[-226.75299102]
17045,98479,[-462.1667925]
17046,71415,[214.72850287]
17047,44036,[39.25175922]
17048,93829,[-189.02165062]
17049,48132,[147.22642504]
17050,48400,[-106.12894437]
17051,40876,[193.08379485]
17052,52116,[198.56293128]
17053,78620,[-181.16913171]
17054,70986,[179.12108147]
17055,78381,[-306.54024411]
17056,76950,[-238.02156806]
17057,81826,[-440.02819873]
17058,25918,[50.19388881]
17059,90159,[345.03416443]
17060,77052,[-168.57724037]
17061,81710,[158.35797873]
17062,99770,[-105.18756272]
17063,44297,[5.23888036]
17064,99451,[451.3153097]
17065,76255,[-3.41873678]
17066,29030,[109.30876782]
17067,32095,[-56.58918037]
17068,53765,[278.75008314]
17069,38865,[195.70683092]
17070,69990,[-85.95676586]
17071,40850,[-94.60202496]
17072,98858,[-220.68848477]
17073,82640,[-339.81744047]
17074,54961,[-96.13270515]
17075,97772,[-116.93242312]
17076,60077,[-248.27990612]
17077,34016,[371.4867137]
17078,44132,[251.58631345]
17079,26192,[-262.34581867]
17080,78794,[-46.56914528]
17081,59855,[-45.59846605]
17082,67629,[197.81558661]
17083,63738,[51.57801706]
17084,61377,[-109.2354561]
17085,41020,[-45.9569862]
17086,79726,[38.28937845]
17087,30199,[-260.24918374]
17088,57267,[26.42971865]
17089,30201,[235.27558473]
17090,58840,[177.4907928]
17091,97135,[-336.81248126]
17092,47623,[163.07670821]
17093,91453,[-155.62952481]
17094,75238,[-45.14982301]
17095,48139,[-154.04007037]
17096,81416,[-88.21087201]
17097,62045,[278.52430735]
17098,81373,[210.62884743]
17099,71506,[-126.64069974]
17100,36151,[93.2707355]
17101,26228,[-102.39301494]
17102,35742,[-353.64879245]
17103,44923,[-94.42649366]
17104,67345,[-257.05396488]
17105,90016,[-8.19259605]
17106,34764,[-316.0536223]
17107,87906,[10.45399177]
17108,88496,[-120.92685188]
17109,34715,[-101.24074921]
17110,36519,[-70.53559885]
17111,75620,[131.3700583]
17112,94214,[-21.12149135]
17113,38313,[59.10697684]
17114,55785,[-103.28562366]
17115,89912,[-83.6838916]
17116,20244,[390.46190246]
17117,48445,[112.76223037]
17118,74680,[128.36659539]
17119,23018,[-168.12407777]
17120,90850,[182.05761349]
17121,82167,[-146.49205634]
17122,21742,[32.35873641]
17123,42056,[437.79555369]
17124,43946,[-29.34268669]
17125,98303,[98.64216052]
17126,69347,[-266.98930185]
17127,69513,[73.92488175]
17128,24908,[333.0755717]
17129,32357,[96.08190317]
17130,39801,[69.32117933]
17131,65613,[-328.88195104]
17132,45458,[273.81261573]
17133,89338,[-258.75353582]
17134,45161,[203.70500601]
17135,43613,[-484.87844328]
17136,86363,[-216.40676047]
17137,48511,[-31.96461468]
17138,31390,[71.86247099]
17139,28775,[182.89583445]
17140,65361,[58.50162534]
17141,53324,[-144.13429887]
17142,55128,[-365.63906196]
17143,99232,[163.34993754]
17144,59186,[151.79698193]
17145,22628,[-35.72242686]
17146,26542,[50.45828718]
17147,65257,[87.95839121]
17148,46354,[-266.5402248]
17149,33568,[-250.72047728]
17150,61587,[117.84783554]
17151,32281,[-137.06867099]
17152,73405,[198.73392706]
17153,43437,[147.06805683]
17154,48794,[-50.14178524]
17155,33783,[-126.16355615]
17156,40704,[-33.2464507]
17157,22092,[294.47386487]
17158,90297,[-84.94748166]
17159,25590,[-320.50226442]
17160,36916,[-267.74530434]
17161,70237,[-269.38671972]
17162,53112,[-0.80968191]
17163,54349,[218.97788446]
17164,29844,[65.5337233]
17165,67868,[-107.05064636]
17166,40129,[7.65184345]
17167,45178,[88.72183544]
17168,47994,[39.408125]
17169,31717,[-19.12527896]
17170,41525,[-140.95694072]
17171,20246,[25.75329021]
17172,32320,[-468.86004994]
17173,34802,[100.13084653]
17174,28631,[-121.57003308]
17175,81552,[251.42661556]
17176,26530,[10.18523962]
17177,53384,[-99.14386936]
17178,30601,[-69.48554953]
17179,79086,[-139.82217772]
17180,61087,[322.4107003]
17181,41264,[-324.41932763]
17182,54078,[-183.83875155]
17183,84715,[250.7744959]
17184,36744,[44.14587941]
17185,61441,[99.48827015]
17186,27165,[51.1176692]
17187,78653,[91.6882547]
17188,60475,[-43.11717465]
17189,72754,[-100.72583084]
17190,30173,[-16.65695695]
17191,37725,[-289.39629348]
17192,38764,[16.99982453]
17193,61760,[53.76093759]
17194,74084,[-260.01629356]
17195,96922,[-100.13229899]
17196,70906,[-270.71618161]
17197,87962,[58.27428625]
17198,68021,[-118.41252042]
17199,27757,[-136.73026647]
17200,66634,[50.23925013]
17201,70487,[127.2641145]
17202,57264,[310.38113221]
17203,28447,[155.23570692]
17204,94967,[121.39305301]
17205,88060,[-48.79800521]
17206,99708,[-278.77633095]
17207,49333,[-149.90552436]
17208,37329,[-148.22548118]
17209,93182,[154.14633339]
17210,48559,[-401.21893857]
17211,54783,[4.11371286]
17212,56889,[83.86905833]
17213,67509,[-215.54973168]
17214,32997,[-143.08256409]
17215,43053,[67.21150694]
17216,79319,[78.68679354]
17217,34559,[89.26617829]
17218,67418,[119.41530243]
17219,97023,[-155.2185388]
17220,99231,[-79.31943501]
17221,42040,[-449.45389076]
17222,56416,[-197.36882611]
17223,83441,[-8.52220024]
17224,79153,[138.29521792]
17225,77648,[98.92905094]
17226,78144,[-201.32457138]
17227,26963,[-78.9989566]
17228,44012,[162.42347092]
17229,73991,[-207.15592812]
